id	multiplicon	genome	list	first	last	order
32393	16197	atroviride	contig_3	Tatro_006407-T1	Tatro_006407-T1	0
32394	16197	atroviride	contig_2	Tatro_003377-T1	Tatro_003377-T1	1
32395	16198	atroviride	contig_3	Tatro_006405-T1	Tatro_006406-T1	0
32396	16198	atroviride	contig_2	Tatro_004607-T1	Tatro_004608-T1	1
32397	16199	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32398	16199	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32399	16200	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32400	16200	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32401	16201	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32402	16201	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32403	16202	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32404	16202	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32405	16203	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32406	16203	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32407	16204	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32408	16204	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32409	16205	atroviride	contig_3	Tatro_006405-T1	Tatro_006405-T1	0
32410	16205	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32411	16206	atroviride	contig_3	Tatro_006361-T1	Tatro_006361-T1	0
32412	16206	atroviride	contig_2	Tatro_004709-T1	Tatro_004709-T1	1
32413	16207	atroviride	contig_3	Tatro_006361-T1	Tatro_006361-T1	0
32414	16207	atroviride	contig_2	Tatro_004709-T1	Tatro_004709-T1	1
32415	16208	atroviride	contig_3	Tatro_006338-T1	Tatro_006338-T1	0
32416	16208	atroviride	contig_2	Tatro_004670-T1	Tatro_004670-T1	1
32417	16209	atroviride	contig_3	Tatro_006338-T1	Tatro_006338-T1	0
32418	16209	atroviride	contig_2	Tatro_004670-T1	Tatro_004670-T1	1
32419	16210	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32420	16210	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32421	16211	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32422	16211	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32423	16212	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32424	16212	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32425	16213	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32426	16213	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32427	16214	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32428	16214	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32429	16215	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32430	16215	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32431	16216	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32432	16216	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32433	16217	atroviride	contig_3	Tatro_006334-T1	Tatro_006334-T1	0
32434	16217	atroviride	contig_2	Tatro_003645-T1	Tatro_003645-T1	1
32435	16218	atroviride	contig_3	Tatro_006275-T1	Tatro_006275-T1	0
32436	16218	atroviride	contig_2	Tatro_002942-T1	Tatro_002942-T1	1
32437	16219	atroviride	contig_3	Tatro_006275-T1	Tatro_006275-T1	0
32438	16219	atroviride	contig_2	Tatro_002942-T1	Tatro_002942-T1	1
32439	16220	atroviride	contig_3	Tatro_006275-T1	Tatro_006275-T1	0
32440	16220	atroviride	contig_2	Tatro_002894-T1	Tatro_002894-T1	1
32441	16221	atroviride	contig_3	Tatro_006275-T1	Tatro_006275-T1	0
32442	16221	atroviride	contig_2	Tatro_002942-T1	Tatro_002942-T1	1
32443	16222	atroviride	contig_3	Tatro_006275-T1	Tatro_006275-T1	0
32444	16222	atroviride	contig_2	Tatro_002894-T1	Tatro_002894-T1	1
32445	16223	atroviride	contig_3	Tatro_006222-T1	Tatro_006223-T1	0
32446	16223	atroviride	contig_2	Tatro_004607-T1	Tatro_004608-T1	1
32447	16224	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32448	16224	atroviride	contig_2	Tatro_003113-T1	Tatro_003113-T1	1
32449	16225	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32450	16225	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32451	16226	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32452	16226	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32453	16227	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32454	16227	atroviride	contig_2	Tatro_004646-T1	Tatro_004646-T1	1
32455	16228	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32456	16228	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32457	16229	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32458	16229	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32459	16230	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32460	16230	atroviride	contig_2	Tatro_004660-T1	Tatro_004660-T1	1
32461	16231	atroviride	contig_3	Tatro_006182-T1	Tatro_006182-T1	0
32462	16231	atroviride	contig_2	Tatro_004646-T1	Tatro_004646-T1	1
32463	16232	atroviride	contig_3	Tatro_006135-T1	Tatro_006135-T1	0
32464	16232	atroviride	contig_2	Tatro_003393-T1	Tatro_003393-T1	1
32465	16233	atroviride	contig_3	Tatro_006135-T1	Tatro_006135-T1	0
32466	16233	atroviride	contig_2	Tatro_003393-T1	Tatro_003393-T1	1
32467	16234	atroviride	contig_3	Tatro_006133-T1	Tatro_006133-T1	0
32468	16234	atroviride	contig_2	Tatro_004761-T1	Tatro_004761-T1	1
32469	16235	atroviride	contig_3	Tatro_006133-T1	Tatro_006133-T1	0
32470	16235	atroviride	contig_2	Tatro_004761-T1	Tatro_004761-T1	1
32471	16236	atroviride	contig_3	Tatro_006084-T1	Tatro_006084-T1	0
32472	16236	atroviride	contig_2	Tatro_003820-T1	Tatro_003820-T1	1
32473	16237	atroviride	contig_3	Tatro_005998-T1	Tatro_005998-T1	0
32474	16237	atroviride	contig_2	Tatro_003004-T1	Tatro_003004-T1	1
32475	16238	atroviride	contig_3	Tatro_005998-T1	Tatro_005998-T1	0
32476	16238	atroviride	contig_2	Tatro_004118-T1	Tatro_004118-T1	1
32477	16239	atroviride	contig_3	Tatro_005998-T1	Tatro_005998-T1	0
32478	16239	atroviride	contig_2	Tatro_003004-T1	Tatro_003004-T1	1
32479	16240	atroviride	contig_3	Tatro_005998-T1	Tatro_005998-T1	0
32480	16240	atroviride	contig_2	Tatro_004118-T1	Tatro_004118-T1	1
32481	16241	atroviride	contig_3	Tatro_005979-T1	Tatro_005979-T1	0
32482	16241	atroviride	contig_2	Tatro_004635-T1	Tatro_004635-T1	1
32483	16242	atroviride	contig_3	Tatro_005979-T1	Tatro_005979-T1	0
32484	16242	atroviride	contig_2	Tatro_004635-T1	Tatro_004635-T1	1
32485	16243	atroviride	contig_3	Tatro_005977-T1	Tatro_005977-T1	0
32486	16243	atroviride	contig_2	Tatro_003040-T1	Tatro_003040-T1	1
32487	16244	atroviride	contig_3	Tatro_005977-T1	Tatro_005977-T1	0
32488	16244	atroviride	contig_2	Tatro_003040-T1	Tatro_003040-T1	1
32489	16245	atroviride	contig_3	Tatro_005977-T1	Tatro_005977-T1	0
32490	16245	atroviride	contig_2	Tatro_003040-T1	Tatro_003040-T1	1
32491	16246	atroviride	contig_3	Tatro_005977-T1	Tatro_005977-T1	0
32492	16246	atroviride	contig_2	Tatro_003040-T1	Tatro_003040-T1	1
32493	16247	atroviride	contig_3	Tatro_005977-T1	Tatro_005977-T1	0
32494	16247	atroviride	contig_2	Tatro_003040-T1	Tatro_003040-T1	1
32495	16248	atroviride	contig_3	Tatro_005927-T1	Tatro_005927-T1	0
32496	16248	atroviride	contig_2	Tatro_004628-T1	Tatro_004628-T1	1
32497	16249	atroviride	contig_3	Tatro_005927-T1	Tatro_005927-T1	0
32498	16249	atroviride	contig_2	Tatro_004628-T1	Tatro_004628-T1	1
32499	16250	atroviride	contig_3	Tatro_005910-T1	Tatro_005910-T1	0
32500	16250	atroviride	contig_2	Tatro_004693-T1	Tatro_004693-T1	1
32501	16251	atroviride	contig_3	Tatro_005910-T1	Tatro_005910-T1	0
32502	16251	atroviride	contig_2	Tatro_004693-T1	Tatro_004693-T1	1
32503	16252	atroviride	contig_3	Tatro_005901-T1	Tatro_005901-T1	0
32504	16252	atroviride	contig_2	Tatro_004594-T1	Tatro_004594-T1	1
32505	16253	atroviride	contig_3	Tatro_005901-T1	Tatro_005901-T1	0
32506	16253	atroviride	contig_2	Tatro_002932-T1	Tatro_002932-T1	1
32507	16254	atroviride	contig_3	Tatro_005901-T1	Tatro_005901-T1	0
32508	16254	atroviride	contig_2	Tatro_002932-T1	Tatro_002932-T1	1
32509	16255	atroviride	contig_3	Tatro_005901-T1	Tatro_005901-T1	0
32510	16255	atroviride	contig_2	Tatro_004594-T1	Tatro_004594-T1	1
32511	16256	atroviride	contig_3	Tatro_005886-T1	Tatro_005886-T1	0
32512	16256	atroviride	contig_2	Tatro_004761-T1	Tatro_004761-T1	1
32513	16257	atroviride	contig_3	Tatro_005886-T1	Tatro_005886-T1	0
32514	16257	atroviride	contig_2	Tatro_004761-T1	Tatro_004761-T1	1
32515	16258	atroviride	contig_3	Tatro_005794-T1	Tatro_005794-T1	0
32516	16258	atroviride	contig_2	Tatro_004113-T1	Tatro_004113-T1	1
32517	16259	atroviride	contig_3	Tatro_005794-T1	Tatro_005794-T1	0
32518	16259	atroviride	contig_2	Tatro_003377-T1	Tatro_003377-T1	1
32519	16260	atroviride	contig_3	Tatro_005790-T1	Tatro_005790-T1	0
32520	16260	atroviride	contig_2	Tatro_002790-T1	Tatro_002790-T1	1
32521	16261	atroviride	contig_3	Tatro_005790-T1	Tatro_005790-T1	0
32522	16261	atroviride	contig_2	Tatro_002790-T1	Tatro_002790-T1	1
32523	16262	atroviride	contig_3	Tatro_005767-T1	Tatro_005767-T1	0
32524	16262	atroviride	contig_2	Tatro_004481-T1	Tatro_004481-T1	1
32525	16263	atroviride	contig_3	Tatro_005767-T1	Tatro_005767-T1	0
32526	16263	atroviride	contig_2	Tatro_004481-T1	Tatro_004481-T1	1
32527	16264	atroviride	contig_3	Tatro_005680-T1	Tatro_005680-T1	0
32528	16264	atroviride	contig_2	Tatro_002884-T1	Tatro_002884-T1	1
32529	16265	atroviride	contig_3	Tatro_005680-T1	Tatro_005680-T1	0
32530	16265	atroviride	contig_2	Tatro_002884-T1	Tatro_002884-T1	1
32531	16266	atroviride	contig_3	Tatro_005647-T1	Tatro_005647-T1	0
32532	16266	atroviride	contig_2	Tatro_002767-T1	Tatro_002767-T1	1
32533	16267	atroviride	contig_3	Tatro_005647-T1	Tatro_005647-T1	0
32534	16267	atroviride	contig_2	Tatro_004789-T1	Tatro_004789-T1	1
32535	16268	atroviride	contig_3	Tatro_005647-T1	Tatro_005647-T1	0
32536	16268	atroviride	contig_2	Tatro_004789-T1	Tatro_004789-T1	1
32537	16269	atroviride	contig_3	Tatro_005647-T1	Tatro_005647-T1	0
32538	16269	atroviride	contig_2	Tatro_004789-T1	Tatro_004789-T1	1
32539	16270	atroviride	contig_3	Tatro_005644-T1	Tatro_005644-T1	0
32540	16270	atroviride	contig_2	Tatro_002937-T1	Tatro_002937-T1	1
32541	16271	atroviride	contig_3	Tatro_005644-T1	Tatro_005644-T1	0
32542	16271	atroviride	contig_2	Tatro_002937-T1	Tatro_002937-T1	1
32543	16272	atroviride	contig_3	Tatro_005644-T1	Tatro_005644-T1	0
32544	16272	atroviride	contig_2	Tatro_002937-T1	Tatro_002937-T1	1
32545	16273	atroviride	contig_3	Tatro_005644-T1	Tatro_005644-T1	0
32546	16273	atroviride	contig_2	Tatro_002937-T1	Tatro_002937-T1	1
32547	16274	atroviride	contig_3	Tatro_005644-T1	Tatro_005644-T1	0
32548	16274	atroviride	contig_2	Tatro_002937-T1	Tatro_002937-T1	1
32549	16275	atroviride	contig_3	Tatro_005628-T1	Tatro_005628-T1	0
32550	16275	atroviride	contig_2	Tatro_003042-T1	Tatro_003042-T1	1
32551	16276	atroviride	contig_3	Tatro_005628-T1	Tatro_005628-T1	0
32552	16276	atroviride	contig_2	Tatro_004741-T1	Tatro_004741-T1	1
32553	16277	atroviride	contig_3	Tatro_005628-T1	Tatro_005628-T1	0
32554	16277	atroviride	contig_2	Tatro_003042-T1	Tatro_003042-T1	1
32555	16278	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32556	16278	atroviride	contig_2	Tatro_004079-T1	Tatro_004079-T1	1
32557	16279	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32558	16279	atroviride	contig_2	Tatro_004067-T1	Tatro_004067-T1	1
32559	16280	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32560	16280	atroviride	contig_2	Tatro_004067-T1	Tatro_004067-T1	1
32561	16281	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32562	16281	atroviride	contig_2	Tatro_004067-T1	Tatro_004067-T1	1
32563	16282	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32564	16282	atroviride	contig_2	Tatro_004067-T1	Tatro_004067-T1	1
32565	16283	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32566	16283	atroviride	contig_2	Tatro_004067-T1	Tatro_004067-T1	1
32567	16284	atroviride	contig_3	Tatro_005575-T1	Tatro_005575-T1	0
32568	16284	atroviride	contig_2	Tatro_004079-T1	Tatro_004079-T1	1
32569	16285	atroviride	contig_3	Tatro_005514-T1	Tatro_005514-T1	0
32570	16285	atroviride	contig_2	Tatro_004761-T1	Tatro_004761-T1	1
32571	16286	atroviride	contig_3	Tatro_005514-T1	Tatro_005514-T1	0
32572	16286	atroviride	contig_2	Tatro_004761-T1	Tatro_004761-T1	1
32573	16287	atroviride	contig_3	Tatro_005510-T1	Tatro_005510-T1	0
32574	16287	atroviride	contig_2	Tatro_002788-T1	Tatro_002788-T1	1
32575	16288	atroviride	contig_3	Tatro_005510-T1	Tatro_005510-T1	0
32576	16288	atroviride	contig_2	Tatro_003032-T1	Tatro_003032-T1	1
32577	16289	atroviride	contig_3	Tatro_005510-T1	Tatro_005510-T1	0
32578	16289	atroviride	contig_2	Tatro_002750-T1	Tatro_002750-T1	1
32579	16290	atroviride	contig_3	Tatro_005510-T1	Tatro_005510-T1	0
32580	16290	atroviride	contig_2	Tatro_002788-T1	Tatro_002788-T1	1
32581	16291	atroviride	contig_3	Tatro_005510-T1	Tatro_005510-T1	0
32582	16291	atroviride	contig_2	Tatro_003032-T1	Tatro_003032-T1	1
32583	16292	atroviride	contig_3	Tatro_005510-T1	Tatro_005510-T1	0
32584	16292	atroviride	contig_2	Tatro_002750-T1	Tatro_002750-T1	1
32585	16293	atroviride	contig_3	Tatro_005505-T1	Tatro_005506-T1	0
32586	16293	atroviride	contig_2	Tatro_004639-T1	Tatro_004639-T1	1
32587	16294	atroviride	contig_3	Tatro_005505-T1	Tatro_005505-T1	0
32588	16294	atroviride	contig_2	Tatro_004639-T1	Tatro_004639-T1	1
32589	16295	atroviride	contig_3	Tatro_005498-T1	Tatro_005498-T1	0
32590	16295	atroviride	contig_2	Tatro_002891-T1	Tatro_002891-T1	1
32591	16296	atroviride	contig_3	Tatro_005498-T1	Tatro_005498-T1	0
32592	16296	atroviride	contig_2	Tatro_002891-T1	Tatro_002891-T1	1
32593	16297	atroviride	contig_3	Tatro_005462-T1	Tatro_005462-T1	0
32594	16297	atroviride	contig_2	Tatro_002835-T1	Tatro_002835-T1	1
32595	16298	atroviride	contig_3	Tatro_005462-T1	Tatro_005462-T1	0
32596	16298	atroviride	contig_2	Tatro_004624-T1	Tatro_004624-T1	1
32597	16299	atroviride	contig_3	Tatro_005462-T1	Tatro_005462-T1	0
32598	16299	atroviride	contig_2	Tatro_004624-T1	Tatro_004624-T1	1
32599	16300	atroviride	contig_3	Tatro_005462-T1	Tatro_005462-T1	0
32600	16300	atroviride	contig_2	Tatro_002835-T1	Tatro_002835-T1	1
32601	16301	atroviride	contig_3	Tatro_005381-T1	Tatro_005381-T1	0
32602	16301	atroviride	contig_2	Tatro_004635-T1	Tatro_004635-T1	1
32603	16302	atroviride	contig_3	Tatro_005381-T1	Tatro_005381-T1	0
32604	16302	atroviride	contig_2	Tatro_004635-T1	Tatro_004635-T1	1
32605	16303	atroviride	contig_3	Tatro_005368-T1	Tatro_005368-T1	0
32606	16303	atroviride	contig_2	Tatro_003350-T1	Tatro_003350-T1	1
32607	16304	atroviride	contig_3	Tatro_005368-T1	Tatro_005368-T1	0
32608	16304	atroviride	contig_2	Tatro_003350-T1	Tatro_003350-T1	1
32609	16305	atroviride	contig_3	Tatro_005368-T1	Tatro_005368-T1	0
32610	16305	atroviride	contig_2	Tatro_003350-T1	Tatro_003350-T1	1
32611	16306	atroviride	contig_3	Tatro_005368-T1	Tatro_005368-T1	0
32612	16306	atroviride	contig_2	Tatro_003350-T1	Tatro_003350-T1	1
32613	16307	atroviride	contig_3	Tatro_005316-T1	Tatro_005316-T1	0
32614	16307	atroviride	contig_2	Tatro_003687-T1	Tatro_003687-T1	1
32615	16308	atroviride	contig_3	Tatro_005316-T1	Tatro_005316-T1	0
32616	16308	atroviride	contig_2	Tatro_002986-T1	Tatro_002986-T1	1
32617	16309	atroviride	contig_3	Tatro_005270-T1	Tatro_005270-T1	0
32618	16309	atroviride	contig_2	Tatro_003236-T1	Tatro_003236-T1	1
32619	16310	atroviride	contig_3	Tatro_005270-T1	Tatro_005270-T1	0
32620	16310	atroviride	contig_2	Tatro_003236-T1	Tatro_003236-T1	1
32621	16311	atroviride	contig_3	Tatro_005108-T1	Tatro_005108-T1	0
32622	16311	atroviride	contig_2	Tatro_004795-T1	Tatro_004795-T1	1
32623	16312	atroviride	contig_3	Tatro_005108-T1	Tatro_005108-T1	0
32624	16312	atroviride	contig_2	Tatro_004795-T1	Tatro_004795-T1	1
32625	16313	atroviride	contig_3	Tatro_005105-T1	Tatro_005105-T1	0
32626	16313	atroviride	contig_2	Tatro_002836-T1	Tatro_002836-T1	1
32627	16314	atroviride	contig_3	Tatro_005105-T1	Tatro_005105-T1	0
32628	16314	atroviride	contig_2	Tatro_002836-T1	Tatro_002836-T1	1
32629	16315	atroviride	contig_3	Tatro_004993-T1	Tatro_004993-T1	0
32630	16315	atroviride	contig_2	Tatro_004399-T1	Tatro_004399-T1	1
32631	16316	atroviride	contig_3	Tatro_004993-T1	Tatro_004993-T1	0
32632	16316	atroviride	contig_2	Tatro_004399-T1	Tatro_004399-T1	1
32633	16317	atroviride	contig_3	Tatro_004973-T1	Tatro_004973-T1	0
32634	16317	atroviride	contig_2	Tatro_003675-T1	Tatro_003675-T1	1
32635	16318	atroviride	contig_3	Tatro_004973-T1	Tatro_004973-T1	0
32636	16318	atroviride	contig_2	Tatro_003675-T1	Tatro_003675-T1	1
32637	16319	atroviride	contig_3	Tatro_004971-T1	Tatro_004971-T1	0
32638	16319	atroviride	contig_2	Tatro_002894-T1	Tatro_002894-T1	1
32639	16320	atroviride	contig_3	Tatro_004971-T1	Tatro_004971-T1	0
32640	16320	atroviride	contig_2	Tatro_002942-T1	Tatro_002942-T1	1
32641	16321	atroviride	contig_3	Tatro_004971-T1	Tatro_004971-T1	0
32642	16321	atroviride	contig_2	Tatro_002894-T1	Tatro_002894-T1	1
32643	16322	atroviride	contig_3	Tatro_004971-T1	Tatro_004971-T1	0
32644	16322	atroviride	contig_2	Tatro_002942-T1	Tatro_002942-T1	1
32645	16323	atroviride	contig_3	Tatro_004887-T1	Tatro_004887-T1	0
32646	16323	atroviride	contig_2	Tatro_004363-T1	Tatro_004363-T1	1
32647	16324	atroviride	contig_3	Tatro_004887-T1	Tatro_004887-T1	0
32648	16324	atroviride	contig_2	Tatro_004738-T1	Tatro_004738-T1	1
32649	16325	atroviride	contig_3	Tatro_004887-T1	Tatro_004887-T1	0
32650	16325	atroviride	contig_2	Tatro_004363-T1	Tatro_004363-T1	1
32651	16326	atroviride	contig_3	Tatro_004887-T1	Tatro_004887-T1	0
32652	16326	atroviride	contig_2	Tatro_004363-T1	Tatro_004363-T1	1
32653	16327	atroviride	contig_3	Tatro_004887-T1	Tatro_004887-T1	0
32654	16327	atroviride	contig_2	Tatro_004738-T1	Tatro_004738-T1	1
32655	16328	atroviride	contig_3	Tatro_006661-T1	Tatro_006661-T1	0
32656	16328	atroviride	contig_1	Tatro_000066-T1	Tatro_000066-T1	1
32657	16329	atroviride	contig_3	Tatro_006661-T1	Tatro_006661-T1	0
32658	16329	atroviride	contig_1	Tatro_000066-T1	Tatro_000066-T1	1
32659	16330	atroviride	contig_3	Tatro_006661-T1	Tatro_006661-T1	0
32660	16330	atroviride	contig_1	Tatro_000066-T1	Tatro_000066-T1	1
32661	16331	atroviride	contig_3	Tatro_006661-T1	Tatro_006661-T1	0
32662	16331	atroviride	contig_1	Tatro_000066-T1	Tatro_000066-T1	1
32663	16332	atroviride	contig_3	Tatro_006661-T1	Tatro_006661-T1	0
32664	16332	atroviride	contig_1	Tatro_000066-T1	Tatro_000066-T1	1
32665	16333	atroviride	contig_3	Tatro_006660-T1	Tatro_006660-T1	0
32666	16333	atroviride	contig_1	Tatro_001509-T1	Tatro_001509-T1	1
32667	16334	atroviride	contig_3	Tatro_006660-T1	Tatro_006660-T1	0
32668	16334	atroviride	contig_1	Tatro_001509-T1	Tatro_001509-T1	1
32669	16335	atroviride	contig_3	Tatro_006646-T1	Tatro_006646-T1	0
32670	16335	atroviride	contig_1	Tatro_000428-T1	Tatro_000428-T1	1
32671	16336	atroviride	contig_3	Tatro_006646-T1	Tatro_006646-T1	0
32672	16336	atroviride	contig_1	Tatro_000428-T1	Tatro_000428-T1	1
32673	16337	atroviride	contig_3	Tatro_006604-T1	Tatro_006604-T1	0
32674	16337	atroviride	contig_1	Tatro_001137-T1	Tatro_001137-T1	1
32675	16338	atroviride	contig_3	Tatro_006604-T1	Tatro_006604-T1	0
32676	16338	atroviride	contig_1	Tatro_001200-T1	Tatro_001200-T1	1
32677	16339	atroviride	contig_3	Tatro_006604-T1	Tatro_006604-T1	0
32678	16339	atroviride	contig_1	Tatro_001137-T1	Tatro_001137-T1	1
32679	16340	atroviride	contig_3	Tatro_006604-T1	Tatro_006604-T1	0
32680	16340	atroviride	contig_1	Tatro_001200-T1	Tatro_001200-T1	1
32681	16341	atroviride	contig_3	Tatro_006586-T1	Tatro_006586-T1	0
32682	16341	atroviride	contig_1	Tatro_001620-T1	Tatro_001620-T1	1
32683	16342	atroviride	contig_3	Tatro_006586-T1	Tatro_006586-T1	0
32684	16342	atroviride	contig_1	Tatro_000418-T1	Tatro_000418-T1	1
32685	16343	atroviride	contig_3	Tatro_006586-T1	Tatro_006586-T1	0
32686	16343	atroviride	contig_1	Tatro_001620-T1	Tatro_001620-T1	1
32687	16344	atroviride	contig_3	Tatro_006586-T1	Tatro_006586-T1	0
32688	16344	atroviride	contig_1	Tatro_000418-T1	Tatro_000418-T1	1
32689	16345	atroviride	contig_3	Tatro_006572-T1	Tatro_006572-T1	0
32690	16345	atroviride	contig_1	Tatro_000013-T1	Tatro_000013-T1	1
32691	16346	atroviride	contig_3	Tatro_006572-T1	Tatro_006572-T1	0
32692	16346	atroviride	contig_1	Tatro_000013-T1	Tatro_000013-T1	1
32693	16347	atroviride	contig_3	Tatro_006546-T1	Tatro_006546-T1	0
32694	16347	atroviride	contig_1	Tatro_002037-T1	Tatro_002037-T1	1
32695	16348	atroviride	contig_3	Tatro_006546-T1	Tatro_006546-T1	0
32696	16348	atroviride	contig_1	Tatro_002037-T1	Tatro_002037-T1	1
32697	16349	atroviride	contig_3	Tatro_006543-T1	Tatro_006543-T1	0
32698	16349	atroviride	contig_1	Tatro_002046-T1	Tatro_002046-T1	1
32699	16350	atroviride	contig_3	Tatro_006543-T1	Tatro_006543-T1	0
32700	16350	atroviride	contig_1	Tatro_002046-T1	Tatro_002046-T1	1
32701	16351	atroviride	contig_3	Tatro_006506-T1	Tatro_006506-T1	0
32702	16351	atroviride	contig_1	Tatro_000302-T1	Tatro_000302-T1	1
32703	16352	atroviride	contig_3	Tatro_006506-T1	Tatro_006506-T1	0
32704	16352	atroviride	contig_1	Tatro_000302-T1	Tatro_000302-T1	1
32705	16353	atroviride	contig_3	Tatro_006498-T1	Tatro_006498-T1	0
32706	16353	atroviride	contig_1	Tatro_001384-T1	Tatro_001384-T1	1
32707	16354	atroviride	contig_3	Tatro_006498-T1	Tatro_006498-T1	0
32708	16354	atroviride	contig_1	Tatro_001384-T1	Tatro_001384-T1	1
32709	16355	atroviride	contig_3	Tatro_006498-T1	Tatro_006498-T1	0
32710	16355	atroviride	contig_1	Tatro_002201-T1	Tatro_002201-T1	1
32711	16356	atroviride	contig_3	Tatro_006498-T1	Tatro_006498-T1	0
32712	16356	atroviride	contig_1	Tatro_002201-T1	Tatro_002201-T1	1
32713	16357	atroviride	contig_3	Tatro_006498-T1	Tatro_006498-T1	0
32714	16357	atroviride	contig_1	Tatro_002201-T1	Tatro_002201-T1	1
32715	16358	atroviride	contig_3	Tatro_006498-T1	Tatro_006498-T1	0
32716	16358	atroviride	contig_1	Tatro_002201-T1	Tatro_002201-T1	1
32717	16359	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32718	16359	atroviride	contig_1	Tatro_001434-T1	Tatro_001434-T1	1
32719	16360	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32720	16360	atroviride	contig_1	Tatro_000962-T1	Tatro_000962-T1	1
32721	16361	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32722	16361	atroviride	contig_1	Tatro_000278-T1	Tatro_000278-T1	1
32723	16362	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32724	16362	atroviride	contig_1	Tatro_001434-T1	Tatro_001434-T1	1
32725	16363	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32726	16363	atroviride	contig_1	Tatro_001434-T1	Tatro_001434-T1	1
32727	16364	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32728	16364	atroviride	contig_1	Tatro_000962-T1	Tatro_000962-T1	1
32729	16365	atroviride	contig_3	Tatro_006494-T1	Tatro_006494-T1	0
32730	16365	atroviride	contig_1	Tatro_000278-T1	Tatro_000278-T1	1
32731	16366	atroviride	contig_3	Tatro_006436-T1	Tatro_006436-T1	0
